order_id,order_date,product_id,store_id,customer_id,quantity,unit_price,discount,revenue,cost,profit
0RD00031789,10-12-2023,P0115,S044,C029023,4,10.67,0,42.68,23.37,19.31
0RD00031790,10-12-2024,P0089,S087,C013394,4,10.05,0.1,36.18,20.14,16.04
0RD00031791,22-08-2023,P0176,S051,C010543,1,13.56,0.2,10.85,6.23,4.62
0RD00031792,12-02-2024,P0072,S046,C039354,1,14.19,0,14.19,7.57,6.62
0RD00031793,13-07-2023,P0121,S033,C034979,5,5.57,0,27.85,15.65,12.2
0RD00031794,05-08-2024,P0007,S053,C036940,4,8.87,0,35.48,18.1,17.38
0RD00031795,18-05-2024,P0115,S093,C014397,1,14.87,0,14.87,8.99,5.88
0RD00031796,18-06-2023,P0133,S060,C041520,4,5.26,0,21.04,12.18,8.86
0RD00031797,19-09-2023,P0100,S051,C016124,3,13.6,0.2,32.64,17.67,14.97
0RD00031798,15-11-2024,P0180,S010,C030517,1,4.73,0,4.73,3.12,1.61
0RD00031799,12-12-2024,P0018,S008,C043306,4,3.83,0,15.32,7.94,7.38
0RD00031800,05-02-2023,P0039,S087,C041247,2,14.78,0,29.56,18.17,11.39
0RD00031801,26-02-2024,P0129,S075,C022402,4,5.1,0,20.4,12.64,7.76
0RD00031802,26-07-2024,P0115,S092,C013182,3,11.27,0.15,28.74,17.66,11.08
0RD00031803,10-02-2023,P0100,S005,C037743,5,6.83,0,34.15,19.83,14.32
0RD00031804,24-08-2024,P0018,S096,C002111,2,9.97,0,19.94,12.52,7.42
0RD00031805,04-11-2024,P0040,S003,C031140,2,11.51,0,23.02,14.63,8.39
0RD00031806,13-06-2023,P0059,S083,C047226,2,6.33,0,12.66,7.96,4.7
0RD00031807,29-02-2024,P0082,S005,C024684,5,14.41,0.15,61.24,39.21,22.03
0RD00031808,23-03-2024,P0047,S033,C041991,2,7.39,0,14.78,9.83,4.95
0RD00031809,22-12-2023,P0053,S081,C001622,1,6.06,0,6.06,3.22,2.84
0RD00031810,26-04-2024,P0107,S015,C047988,5,3.28,0.1,14.76,9.49,5.27
0RD00031811,04-09-2024,P0164,S005,C012016,2,9.37,0.2,14.99,10.3,4.69
0RD00031812,09-07-2023,P0058,S096,C035456,5,14.36,0.15,61.03,41.75,19.28
0RD00031813,29-10-2024,P0041,S048,C035832,3,11.35,0,34.05,22.97,11.08
0RD00031814,08-10-2024,P0065,S087,C008587,3,5.74,0,17.22,11.93,5.29
0RD00031815,10-09-2023,P0075,S007,C022660,3,9.03,0,27.09,15.42,11.67
0RD00031816,29-11-2024,P0126,S065,C003302,3,13.01,0.15,33.18,21.65,11.52
0RD00031817,02-05-2023,P0100,S072,C017542,3,6.58,0.15,16.78,8.41,8.37
0RD00031818,16-04-2023,P0166,S057,C002709,5,11.67,0.1,52.52,35.49,17.02
0RD00031819,17-05-2024,P0046,S058,C001326,3,12.43,0,37.29,23.94,13.35
0RD00031820,03-01-2024,P0098,S058,C021231,5,14.7,0,73.5,43.52,29.98
0RD00031821,30-07-2023,P0089,S075,C039423,3,11.23,0,33.69,17.62,16.07
0RD00031822,03-01-2023,P0041,S052,C026724,3,7.34,0.2,17.62,11.73,5.88
0RD00031823,02-10-2024,P0176,S002,C036414,3,9.22,0.15,23.51,15.39,8.12
0RD00031824,02-03-2024,P0033,S015,C018223,4,4.38,0,17.52,10.82,6.7
0RD00031825,21-01-2023,P0186,S020,C036187,3,8.76,0,26.28,14.59,11.69
0RD00031826,07-03-2023,P0118,S037,C042694,2,14.61,0.15,24.84,13.7,11.14
0RD00031827,25-03-2023,P0158,S013,C000422,5,8.51,0,42.55,29.56,12.99
0RD00031828,10-01-2023,P0158,S099,C013448,3,10.38,0.2,24.91,15.64,9.27
0RD00031829,22-04-2023,P0065,S089,C005302,2,14.82,0,29.64,20.7,8.94
0RD00031830,23-06-2024,P0191,S041,C039222,4,14.95,0,59.8,34.4,25.4
0RD00031831,06-05-2024,P0194,S070,C036484,5,11.32,0,56.6,32.97,23.63
0RD00031832,08-01-2023,P0102,S027,C013145,2,13.22,0,26.44,13.86,12.58
0RD00031833,07-11-2023,P0011,S062,C038179,4,8.37,0.15,28.46,17.97,10.49
0RD00031834,06-07-2024,P0019,S076,C046947,5,3.05,0,15.25,7.95,7.3
0RD00031835,16-01-2023,P0162,S028,C022798,2,11.88,0,23.76,12.72,11.04
0RD00031836,16-07-2023,P0113,S091,C014241,1,12.17,0,12.17,6.65,5.52
0RD00031837,26-10-2023,P0116,S015,C033525,5,9.51,0,47.55,24.9,22.65
0RD00031838,29-02-2024,P0157,S037,C022769,1,5.19,0.15,4.41,2.82,1.59
0RD00031839,26-03-2024,P0043,S093,C019010,2,10.87,0,21.74,13.31,8.43
0RD00031840,27-12-2023,P0001,S070,C010626,5,8.27,0.1,37.21,25.02,12.19
0RD00031841,05-06-2023,P0181,S044,C009195,2,9.28,0,18.56,11.13,7.43
0RD00031842,13-01-2024,P0116,S047,C037236,3,9.02,0,27.06,13.98,13.08
0RD00031843,16-09-2024,P0111,S010,C030460,1,5.31,0.15,4.51,3.06,1.45
0RD00031844,20-09-2024,P0033,S100,C002835,2,9.66,0.1,17.39,11.09,6.3
0RD00031845,08-03-2023,P0138,S020,C007841,4,6.06,0,24.24,14.59,9.65
0RD00031846,29-03-2023,P0083,S088,C027011,1,13.91,0.15,11.82,6.12,5.7
0RD00031847,21-05-2023,P0178,S047,C012882,3,3.82,0.2,9.17,5.89,3.28
0RD00031848,17-06-2023,P0052,S009,C038480,3,10.59,0,31.77,19.62,12.15
0RD00031849,11-04-2023,P0143,S084,C048168,3,10.05,0,30.15,16.24,13.91
0RD00031850,21-12-2024,P0159,S030,C045378,1,5.5,0.2,4.4,2.24,2.16
0RD00031851,12-03-2023,P0116,S011,C002478,3,7.88,0,23.64,15.81,7.83
0RD00031852,28-11-2023,P0015,S060,C017267,2,7.57,0,15.14,7.96,7.18
0RD00031853,29-03-2024,P0093,S072,C018933,2,3.08,0.15,5.24,3.08,2.15
0RD00031854,16-06-2024,P0186,S097,C000691,4,9.87,0,39.48,23.36,16.12
0RD00031855,17-11-2024,P0094,S072,C018721,4,8.97,0.2,28.7,16.53,12.17
0RD00031856,13-12-2023,P0184,S029,C023863,4,7.56,0,30.24,20.9,9.34
0RD00031857,18-02-2024,P0185,S051,C024616,1,9.52,0,9.52,6.35,3.17
0RD00031858,02-08-2023,P0103,S060,C003881,3,6.44,0,19.32,10.83,8.49
0RD00031859,10-07-2023,P0036,S080,C018986,2,5.1,0.15,8.67,5.61,3.06
0RD00031860,16-10-2024,P0034,S067,C006320,5,12.4,0,62,40.79,21.21
0RD00031861,26-09-2023,P0001,S044,C022014,5,14.93,0.15,63.45,32.69,30.76
0RD00031862,11-06-2023,P0156,S033,C035418,2,5.3,0.15,9.01,4.6,4.41
0RD00031863,20-03-2024,P0172,S090,C044954,1,5.3,0,5.3,3.65,1.65
0RD00031864,11-03-2023,P0099,S045,C039105,3,7.18,0.2,17.23,11.62,5.61
0RD00031865,07-07-2024,P0079,S014,C041822,2,6.54,0.1,11.77,6.75,5.02
0RD00031866,31-08-2023,P0080,S063,C041420,4,3.89,0,15.56,10.35,5.21
0RD00031867,24-10-2024,P0083,S017,C008884,2,8.16,0,16.32,10.73,5.59
0RD00031868,18-03-2024,P0187,S057,C009108,5,6.39,0.1,28.75,16.33,12.42
0RD00031869,03-11-2024,P0008,S068,C034763,5,13.83,0,69.15,43.27,25.88
0RD00031870,31-07-2023,P0172,S017,C028833,1,9.24,0,9.24,5.52,3.72
0RD00031871,11-09-2024,P0021,S037,C030759,2,3.21,0,6.42,3.71,2.71
0RD00031872,03-04-2024,P0152,S022,C017104,3,11.73,0.1,31.67,21.29,10.38
0RD00031873,20-03-2023,P0037,S037,C038431,2,11.21,0.2,17.94,11.35,6.59
0RD00031874,31-07-2023,P0185,S003,C011563,1,5.61,0,5.61,2.92,2.69
0RD00031875,26-08-2023,P0127,S017,C044050,3,12.07,0.1,32.59,17.86,14.73
0RD00031876,20-10-2024,P0025,S041,C042253,3,11.96,0,35.88,18.99,16.89
0RD00031877,26-08-2023,P0191,S083,C039903,5,13.6,0,68,44.26,23.74
0RD00031878,29-12-2023,P0132,S025,C048230,3,13.53,0.15,34.5,19.86,14.64
0RD00031879,04-05-2023,P0195,S002,C022908,2,8.01,0,16.02,8.35,7.67
0RD00031880,09-10-2023,P0063,S015,C008686,5,14.68,0.1,66.06,35.65,30.41
0RD00031881,30-09-2023,P0170,S100,C013593,5,12.42,0,62.1,43.17,18.93
0RD00031882,08-11-2024,P0141,S088,C004693,5,10.13,0,50.65,25.45,25.2
0RD00031883,13-03-2023,P0100,S064,C026123,2,12.3,0.15,20.91,12.16,8.75
0RD00031884,02-09-2023,P0051,S051,C031454,2,6.07,0.1,10.93,7.58,3.34
0RD00031885,18-02-2023,P0052,S070,C043465,3,10.96,0.2,26.3,14.76,11.54
0RD00031886,11-03-2024,P0067,S092,C011967,1,9.02,0,9.02,6.07,2.95
0RD00031887,02-11-2023,P0018,S093,C021034,5,10.5,0,52.5,36.38,16.12
0RD00031888,19-05-2023,P0142,S056,C017626,3,10.36,0.1,27.97,18.09,9.88
0RD00031889,31-10-2024,P0006,S100,C042773,3,3.36,0,10.08,5.35,4.73
0RD00031890,08-04-2024,P0132,S088,C035472,3,5.52,0,16.56,8.97,7.59
0RD00031891,26-11-2024,P0106,S034,C017918,1,6.12,0,6.12,4.17,1.95
0RD00031892,16-05-2024,P0151,S098,C031473,2,4.35,0.2,6.96,4.01,2.95
0RD00031893,07-03-2024,P0189,S003,C005279,2,6.57,0,13.14,8.88,4.26
0RD00031894,29-12-2024,P0179,S065,C012999,5,7.36,0,36.8,20.59,16.21
0RD00031895,27-04-2023,P0085,S069,C003436,5,13.62,0,68.1,37.62,30.48
0RD00031896,01-03-2023,P0180,S061,C038983,1,7.44,0.1,6.7,3.52,3.17
0RD00031897,23-06-2023,P0043,S053,C011496,5,12.89,0,64.45,35.79,28.66
0RD00031898,29-05-2024,P0041,S066,C004039,2,5.26,0.15,8.94,4.59,4.36
0RD00031899,15-04-2023,P0191,S061,C024569,2,8.46,0,16.92,10.63,6.29
0RD00031900,16-02-2024,P0182,S014,C037117,2,5.82,0.15,9.89,5.88,4.02
0RD00031901,03-12-2023,P0135,S084,C049776,2,3.46,0,6.92,3.95,2.97
0RD00031902,07-02-2024,P0085,S032,C024522,4,4.86,0,19.44,13.42,6.02
0RD00031903,02-09-2023,P0104,S067,C041731,1,3.46,0,3.46,1.97,1.49
0RD00031904,01-01-2023,P0189,S098,C021305,1,12.14,0,12.14,6.19,5.95
0RD00031905,03-02-2024,P0002,S086,C005151,1,5.08,0,5.08,2.89,2.19
0RD00031906,16-07-2024,P0033,S042,C034328,5,8.62,0.15,36.63,20.78,15.86
0RD00031907,19-08-2024,P0079,S016,C049779,5,8.84,0,44.2,24.39,19.81
0RD00031908,17-07-2023,P0002,S024,C013738,5,6.68,0,33.4,22.93,10.47
0RD00031909,25-02-2023,P0060,S079,C004152,3,14.72,0.1,39.74,21.23,18.51
0RD00031910,18-03-2024,P0106,S016,C030936,2,5.55,0,11.1,5.81,5.29
0RD00031911,17-06-2024,P0084,S031,C034457,1,4.33,0.15,3.68,2.54,1.14
0RD00031912,04-01-2023,P0150,S090,C047637,4,3.21,0,12.84,6.96,5.88
0RD00031913,14-06-2024,P0067,S065,C024562,2,9.86,0,19.72,13.63,6.09
0RD00031914,24-11-2023,P0124,S099,C046936,3,10.11,0,30.33,20.52,9.81
0RD00031915,03-02-2024,P0131,S002,C010297,4,7.07,0.1,25.45,12.83,12.62
0RD00031916,24-03-2024,P0114,S078,C010227,5,13.68,0,68.4,34.78,33.62
0RD00031917,24-09-2024,P0021,S024,C027609,4,7.55,0,30.2,15.23,14.97
0RD00031918,24-10-2023,P0164,S007,C035198,4,8.54,0,34.16,17.77,16.39
0RD00031919,13-05-2024,P0084,S075,C047288,4,3.22,0,12.88,7.85,5.03
0RD00031920,29-11-2024,P0077,S008,C011236,1,10.35,0,10.35,5.44,4.91
0RD00031921,23-02-2023,P0184,S044,C004440,3,8.84,0.1,23.87,13.44,10.42
0RD00031922,14-01-2024,P0051,S022,C017365,4,10.17,0,40.68,21.09,19.59
0RD00031923,16-02-2024,P0101,S022,C035978,2,6.93,0.1,12.47,8.38,4.09
0RD00031924,30-07-2024,P0125,S004,C039408,1,11.36,0,11.36,5.74,5.62
0RD00031925,23-06-2024,P0065,S094,C015685,2,3.77,0.2,6.03,4.21,1.82
0RD00031926,14-11-2024,P0016,S013,C027411,1,12.35,0.1,11.12,5.98,5.14
0RD00031927,19-12-2024,P0005,S082,C021228,1,13.38,0,13.38,7.19,6.19
0RD00031928,27-07-2023,P0029,S052,C042569,3,9.6,0.1,25.92,16.1,9.82
0RD00031929,06-10-2024,P0050,S053,C028143,1,3.77,0,3.77,2,1.77
0RD00031930,04-01-2023,P0014,S085,C041000,4,7.08,0,28.32,14.79,13.53
0RD00031931,08-07-2023,P0140,S060,C014447,4,11.49,0,45.96,29.15,16.81
0RD00031932,06-12-2024,P0031,S053,C008810,1,7.77,0.15,6.6,3.5,3.1
0RD00031933,02-05-2024,P0005,S009,C011851,1,7.28,0,7.28,4.59,2.69
0RD00031934,20-08-2023,P0029,S008,C037563,1,10.39,0,10.39,7.06,3.33
0RD00031935,17-08-2024,P0177,S073,C039083,5,4.46,0,22.3,15.16,7.14
0RD00031936,18-06-2024,P0041,S038,C005547,5,11.06,0.15,47.01,28.07,18.93
0RD00031937,16-09-2024,P0096,S005,C024682,3,6.74,0,20.22,13.68,6.54
0RD00031938,02-12-2024,P0133,S058,C035115,1,5.38,0.2,4.3,2.87,1.43
0RD00031939,28-09-2024,P0012,S087,C036255,3,9.95,0,29.85,19.3,10.55
0RD00031940,26-12-2023,P0136,S001,C021426,1,4,0,4,2.11,1.89
0RD00031941,03-10-2024,P0011,S068,C027994,4,3.06,0,12.24,6.44,5.8
0RD00031942,26-08-2024,P0078,S060,C015522,2,4.1,0.15,6.97,4.37,2.6
0RD00031943,31-12-2023,P0023,S017,C015785,1,10.59,0,10.59,6.18,4.41
0RD00031944,02-03-2023,P0124,S050,C027935,4,12.67,0.1,45.61,30.18,15.43
0RD00031945,01-11-2024,P0082,S068,C016949,2,13.17,0.15,22.39,14.45,7.94
0RD00031946,01-07-2023,P0058,S096,C049052,3,3.98,0,11.94,6.46,5.48
0RD00031947,23-03-2024,P0127,S088,C011489,4,6.4,0,25.6,16.34,9.26
0RD00031948,01-09-2023,P0082,S002,C020785,1,9.04,0.15,7.68,4.56,3.13
0RD00031949,02-10-2024,P0136,S023,C034335,1,11.25,0,11.25,7.32,3.93
0RD00031950,10-09-2024,P0181,S026,C010605,1,8.1,0,8.1,4.65,3.45
0RD00031951,30-05-2023,P0092,S005,C015468,2,11.51,0.1,20.72,13.09,7.62
0RD00031952,22-02-2023,P0170,S056,C030108,5,7.29,0,36.45,23.18,13.27
0RD00031953,15-06-2023,P0074,S079,C045623,4,5.72,0,22.88,11.64,11.24
0RD00031954,25-10-2023,P0130,S060,C016548,3,7.71,0.2,18.5,12.02,6.48
0RD00031955,11-08-2023,P0200,S007,C005215,2,12.64,0,25.28,17.34,7.94
0RD00031956,23-07-2023,P0052,S002,C044305,2,7.59,0,15.18,8.07,7.11
0RD00031957,04-12-2024,P0100,S065,C017873,1,9.7,0.1,8.73,5.18,3.55
0RD00031958,17-08-2024,P0107,S030,C003481,4,8.08,0.1,29.09,19.17,9.92
0RD00031959,04-11-2023,P0051,S039,C048936,4,6.29,0,25.16,13.95,11.21
0RD00031960,23-01-2023,P0033,S035,C014065,3,10.27,0,30.81,19.4,11.41
0RD00031961,11-06-2024,P0044,S088,C017172,2,6.9,0,13.8,8.11,5.69
0RD00031962,13-08-2024,P0088,S050,C041485,4,10.57,0.15,35.94,22.64,13.29
0RD00031963,10-06-2023,P0091,S095,C037463,5,8.13,0.1,36.59,21.61,14.98
0RD00031964,03-06-2024,P0138,S040,C013718,5,6.99,0,34.95,19.8,15.15
0RD00031965,22-03-2024,P0026,S011,C016268,5,11.71,0.1,52.7,36.39,16.3
0RD00031966,02-04-2024,P0056,S019,C015115,1,12.02,0,12.02,7.26,4.76
0RD00031967,29-03-2023,P0010,S079,C042932,1,8.9,0,8.9,5.49,3.41
0RD00031968,25-02-2023,P0074,S013,C046868,4,6.71,0.15,22.81,12.46,10.35
0RD00031969,16-03-2023,P0111,S074,C035962,2,5.79,0,11.58,7.96,3.62
0RD00031970,06-03-2024,P0112,S007,C025692,5,12.2,0.1,54.9,28.17,26.73
0RD00031971,02-12-2024,P0100,S016,C028817,4,14.89,0,59.56,30.42,29.14
0RD00031972,20-09-2024,P0185,S049,C042698,5,13.43,0.1,60.44,41.25,19.18
0RD00031973,09-01-2024,P0163,S003,C035423,2,7.66,0.1,13.79,7.58,6.21
0RD00031974,12-09-2024,P0102,S077,C021422,2,13.5,0,27,17.34,9.66
0RD00031975,28-10-2023,P0011,S090,C037261,5,14.94,0.2,59.76,33.18,26.58
0RD00031976,02-10-2023,P0108,S073,C032999,1,7.6,0,7.6,3.87,3.73
0RD00031977,17-02-2023,P0011,S033,C045578,2,8.41,0,16.82,9.84,6.98
0RD00031978,15-09-2024,P0069,S071,C049410,4,14.39,0,57.56,36.9,20.66
0RD00031979,11-08-2023,P0167,S035,C033641,4,14.13,0,56.52,30.43,26.09
0RD00031980,26-09-2023,P0070,S048,C022593,2,14.16,0.1,25.49,13.55,11.94
0RD00031981,22-11-2024,P0082,S081,C016219,1,6.29,0.2,5.03,2.89,2.14
0RD00031982,08-04-2023,P0144,S033,C035314,2,12.53,0,25.06,15.64,9.42
0RD00031983,29-04-2024,P0014,S090,C016061,2,13.14,0.1,23.65,16.34,7.31
0RD00031984,28-03-2023,P0137,S089,C033285,2,13.83,0.15,23.51,13.25,10.26
0RD00031985,14-09-2024,P0117,S048,C017112,5,6.29,0,31.45,18.99,12.46
0RD00031986,13-03-2023,P0038,S064,C011731,3,4.43,0,13.29,6.77,6.52
0RD00031987,05-10-2024,P0182,S090,C044680,4,3.91,0,15.64,8.42,7.22
0RD00031988,19-06-2024,P0061,S037,C027099,2,11.57,0,23.14,15.54,7.6
0RD00031989,09-05-2024,P0018,S017,C013376,4,6.52,0.15,22.17,11.13,11.04
0RD00031990,21-02-2023,P0195,S047,C045941,2,13.96,0.15,23.73,12.7,11.03
0RD00031991,20-09-2023,P0175,S003,C012500,4,7.7,0.15,26.18,17.33,8.85
0RD00031992,14-03-2023,P0064,S001,C037471,5,10.16,0,50.8,26.84,23.96
0RD00031993,02-09-2024,P0162,S041,C002037,3,9.4,0.1,25.38,13.83,11.55
0RD00031994,11-10-2024,P0196,S041,C044785,3,5.53,0,16.59,10.37,6.22
0RD00031995,10-08-2023,P0132,S036,C012391,1,5.7,0.2,4.56,2.7,1.86
0RD00031996,08-03-2024,P0058,S079,C013271,5,8.21,0,41.05,21.75,19.3
0RD00031997,21-01-2024,P0199,S096,C049002,2,6.18,0,12.36,8.19,4.17
0RD00031998,21-12-2023,P0144,S082,C031904,3,14.71,0.2,35.3,21.95,13.35
0RD00031999,15-05-2023,P0020,S043,C043620,3,3.02,0.15,7.7,5,2.7
0RD00032000,27-09-2024,P0053,S007,C048444,2,6.02,0,12.04,8.07,3.97
0RD00032001,09-06-2024,P0164,S011,C002350,1,5.02,0,5.02,2.66,2.36
0RD00032002,18-04-2024,P0167,S026,C021674,3,11.05,0,33.15,17.68,15.47
0RD00032003,10-06-2023,P0072,S064,C003901,3,14.71,0.1,39.72,22.28,17.44
0RD00032004,19-11-2024,P0090,S068,C005457,1,4.05,0,4.05,2.42,1.63
0RD00032005,29-09-2023,P0045,S034,C000015,4,3.03,0,12.12,7.02,5.1
0RD00032006,05-07-2023,P0150,S072,C037766,5,12.27,0,61.35,38.61,22.74
0RD00032007,31-08-2023,P0108,S005,C018730,3,9.38,0.1,25.33,17.24,8.09
0RD00032008,17-03-2024,P0174,S079,C033762,4,4.9,0,19.6,10.8,8.8
0RD00032009,01-06-2024,P0129,S064,C035388,2,12.76,0.15,21.69,13.88,7.81
0RD00032010,01-03-2024,P0088,S054,C039148,1,9.61,0,9.61,6.32,3.29
0RD00032011,06-04-2023,P0174,S037,C013004,2,10.35,0,20.7,11.68,9.02
0RD00032012,14-06-2024,P0070,S006,C032935,2,12.29,0.2,19.66,12.07,7.59
0RD00032013,21-01-2024,P0144,S027,C013430,2,12.72,0.15,21.62,13.02,8.6
0RD00032014,19-07-2024,P0086,S018,C021417,3,10.74,0,32.22,21.06,11.16
0RD00032015,23-04-2023,P0004,S099,C046936,2,8.91,0,17.82,10.32,7.5
0RD00032016,22-05-2024,P0183,S095,C005369,4,13.9,0,55.6,29.01,26.59
0RD00032017,29-03-2024,P0184,S011,C032330,4,5.5,0,22,11.88,10.12
0RD00032018,14-03-2024,P0034,S014,C005986,3,11.35,0.2,27.24,16,11.24
0RD00032019,10-01-2023,P0174,S038,C017686,4,14.21,0,56.84,28.82,28.02
0RD00032020,12-05-2024,P0197,S053,C022993,3,4.82,0,14.46,9.18,5.28
0RD00032021,17-01-2023,P0146,S068,C042665,5,11.39,0,56.95,32.16,24.79
0RD00032022,09-08-2023,P0144,S073,C023899,5,8.65,0.2,34.6,23.37,11.23
0RD00032023,29-10-2023,P0062,S026,C041450,2,7.84,0,15.68,8.55,7.13
0RD00032024,22-09-2023,P0109,S027,C010679,1,10.89,0,10.89,5.87,5.02
0RD00032025,13-05-2024,P0044,S092,C034644,1,4.33,0.2,3.46,2.1,1.37
0RD00032026,28-07-2024,P0150,S097,C034621,3,14.11,0,42.33,28.96,13.37
0RD00032027,17-07-2023,P0118,S037,C027229,3,4.22,0.2,10.13,6.57,3.56
0RD00032028,07-02-2023,P0128,S020,C047493,3,12.08,0,36.24,19.01,17.23
0RD00032029,28-05-2024,P0082,S007,C016463,5,3.42,0.1,15.39,9.18,6.21
0RD00032030,15-08-2024,P0004,S095,C042800,1,12.3,0,12.3,8.38,3.92
0RD00032031,26-01-2023,P0105,S025,C025661,4,5.63,0.1,20.27,10.96,9.31
0RD00032032,23-12-2023,P0149,S041,C048230,2,5.48,0.2,8.77,5.46,3.31
0RD00032033,24-04-2024,P0039,S044,C020861,4,12.4,0,49.6,25.04,24.56
0RD00032034,19-03-2024,P0139,S092,C037567,5,8.73,0,43.65,30.03,13.62
0RD00032035,19-05-2024,P0158,S078,C029544,5,14.26,0,71.3,42.81,28.49
0RD00032036,03-09-2023,P0093,S007,C009352,2,8.41,0.15,14.3,9.65,4.65
0RD00032037,27-03-2024,P0074,S095,C040483,5,12.64,0,63.2,36.73,26.47
0RD00032038,21-08-2023,P0087,S035,C005034,5,11.99,0,59.95,40.22,19.73
0RD00032039,08-08-2023,P0170,S068,C049229,2,9.33,0,18.66,9.44,9.22
0RD00032040,17-05-2024,P0096,S035,C009019,3,4.9,0,14.7,9.91,4.79
0RD00032041,07-10-2023,P0034,S098,C000842,2,13.15,0,26.3,13.96,12.34
0RD00032042,27-03-2024,P0005,S027,C028572,4,9.92,0,39.68,25.62,14.06
0RD00032043,08-07-2024,P0102,S094,C020430,1,6.04,0,6.04,3.37,2.67
0RD00032044,16-02-2023,P0166,S089,C032202,1,13.76,0.15,11.7,7.19,4.51
0RD00032045,30-06-2024,P0174,S023,C030408,3,9.34,0,28.02,15.71,12.31
0RD00032046,03-01-2023,P0186,S061,C020224,3,14.5,0,43.5,29.9,13.6
0RD00032047,06-09-2024,P0075,S074,C034817,5,9.25,0,46.25,27.59,18.66
0RD00032048,06-11-2023,P0124,S006,C035446,4,14.45,0,57.8,31.12,26.68
0RD00032049,01-03-2023,P0023,S013,C039318,4,8.68,0.15,29.51,14.8,14.72
0RD00032050,08-10-2023,P0022,S031,C012646,4,13.83,0,55.32,30.55,24.77
0RD00032051,21-01-2024,P0181,S089,C012785,5,13.11,0.15,55.72,32.8,22.92
0RD00032052,23-02-2024,P0122,S007,C013089,1,9.83,0,9.83,6.67,3.16
0RD00032053,14-07-2024,P0089,S041,C048236,1,11.62,0,11.62,6.02,5.6
0RD00032054,16-03-2024,P0189,S035,C008721,1,13.24,0.15,11.25,6.68,4.58
0RD00032055,02-08-2023,P0171,S098,C017723,3,8.44,0,25.32,16.11,9.21
0RD00032056,09-12-2023,P0067,S006,C032016,2,7.45,0,14.9,9.03,5.87
0RD00032057,29-08-2024,P0049,S014,C007612,2,12.79,0,25.58,17.14,8.44
0RD00032058,18-04-2023,P0012,S067,C045351,2,5.29,0.2,8.46,5.87,2.6
0RD00032059,26-05-2024,P0172,S085,C016165,3,3.11,0.1,8.4,5.21,3.18
0RD00032060,14-04-2023,P0170,S045,C030732,3,11.46,0.1,30.94,16.48,14.47
0RD00032061,16-07-2024,P0032,S002,C047426,1,12.72,0.2,10.18,6.71,3.46
0RD00032062,23-12-2023,P0191,S033,C032034,2,11.83,0,23.66,13.86,9.8
0RD00032063,29-05-2023,P0002,S007,C013740,3,5.33,0,15.99,9.82,6.17
0RD00032064,18-09-2024,P0106,S098,C027671,4,11.25,0,45,25.81,19.19
0RD00032065,04-02-2023,P0151,S006,C029658,2,11.24,0,22.48,11.73,10.75
0RD00032066,16-05-2024,P0039,S033,C008592,4,9.5,0,38,21.76,16.24
0RD00032067,25-02-2024,P0124,S075,C048100,3,9.52,0,28.56,15.85,12.71
0RD00032068,24-11-2023,P0105,S078,C046262,3,6.45,0.15,16.45,8.51,7.94
0RD00032069,29-01-2024,P0157,S051,C005444,2,14.1,0,28.2,16.53,11.67
0RD00032070,08-11-2023,P0100,S048,C017943,3,7.22,0.15,18.41,12.74,5.68
0RD00032071,24-05-2023,P0110,S063,C028132,3,5.17,0,15.51,8.95,6.56
0RD00032072,10-09-2023,P0060,S063,C009347,5,13.45,0,67.25,43.53,23.72
0RD00032073,05-06-2024,P0169,S072,C006436,1,6.05,0,6.05,3.78,2.27
0RD00032074,03-10-2024,P0006,S027,C033008,4,9.1,0,36.4,18.87,17.53
0RD00032075,08-04-2023,P0013,S010,C000485,3,14.3,0.15,36.47,18.41,18.05
0RD00032076,01-07-2024,P0180,S094,C009990,3,6.42,0,19.26,11.17,8.09
0RD00032077,28-10-2023,P0128,S004,C020621,4,13.84,0,55.36,35.92,19.44
0RD00032078,02-11-2024,P0129,S017,C002606,4,14.97,0,59.88,30.57,29.31
0RD00032079,24-06-2024,P0144,S062,C048079,1,10.69,0.15,9.09,6.01,3.07
0RD00032080,16-09-2023,P0008,S023,C031398,2,8.7,0.2,13.92,8.68,5.24
0RD00032081,25-09-2024,P0104,S048,C023865,3,3.13,0.2,7.51,5.03,2.48
0RD00032082,27-10-2024,P0099,S097,C046538,2,3.16,0,6.32,3.7,2.62
0RD00032083,27-12-2023,P0153,S080,C002602,3,14.9,0.15,38,24.64,13.36
0RD00032084,18-10-2023,P0198,S025,C021336,2,8.24,0,16.48,11.01,5.47
0RD00032085,31-03-2023,P0147,S042,C012417,2,5.68,0,11.36,5.91,5.45
0RD00032086,17-11-2023,P0117,S096,C010604,4,5.26,0,21.04,13.59,7.45
0RD00032087,18-11-2024,P0132,S019,C020761,3,4.31,0,12.93,7.13,5.8
0RD00032088,25-06-2024,P0009,S040,C049091,5,12.96,0,64.8,44.02,20.78
0RD00032089,04-04-2024,P0107,S054,C047357,5,10.23,0.1,46.04,25.12,20.92
0RD00032090,17-06-2024,P0045,S002,C048178,3,10.61,0,31.83,21.13,10.7
0RD00032091,26-08-2023,P0023,S035,C043713,5,10.36,0,51.8,28.01,23.79
0RD00032092,26-06-2024,P0066,S017,C037928,5,14.33,0,71.65,46.79,24.86
0RD00032093,19-04-2023,P0137,S025,C005718,3,6.45,0.2,15.48,8.16,7.32
